epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.7150300145149231,0.5567010309278351,0.5567010309278351,0.5562765957446808,0.6970305442810059,0.5476190476190477,0.5476190476190477,0.5452991452991452
2,0.6603491902351379,0.6237113402061856,0.6237113402061856,0.6220140390210052,0.7738660573959351,0.47619047619047616,0.47619047619047616,0.4107142857142857
3,0.6172521114349365,0.7216494845360825,0.7216494845360825,0.7212511825922422,0.5305569171905518,0.6904761904761905,0.6904761904761905,0.6860264519838988
4,0.48215484619140625,0.7955326460481099,0.79553264604811,0.7955030634088728,0.5448193550109863,0.7619047619047619,0.7619047619047619,0.7613636363636364
5,0.5249496102333069,0.7714776632302406,0.7714776632302405,0.7714446002805049,0.7429777979850769,0.6428571428571429,0.6428571428571428,0.625668449197861
6,0.622448742389679,0.6718213058419243,0.6718213058419245,0.6706301352004006,0.5726872682571411,0.7142857142857143,0.7142857142857143,0.7116704805491991
7,0.5222291350364685,0.7663230240549829,0.7663230240549828,0.7661877304093014,0.4631524085998535,0.8095238095238095,0.8095238095238095,0.8077803203661327
8,0.44860145449638367,0.8075601374570447,0.8075601374570447,0.8071753123816736,0.3758851885795593,0.7857142857142857,0.7857142857142857,0.7846153846153847
9,0.4222312271595001,0.8350515463917526,0.8350515463917526,0.835049598488427,0.4090738296508789,0.8095238095238095,0.8095238095238095,0.8055555555555556
10,0.36580151319503784,0.8556701030927835,0.8556701030927835,0.8556701030927835,0.623855710029602,0.8095238095238095,0.8095238095238095,0.8077803203661327
11,0.3370252251625061,0.8694158075601375,0.8694158075601375,0.8694019274376417,0.565628170967102,0.7857142857142857,0.7857142857142857,0.7846153846153847
12,0.2908104658126831,0.8986254295532646,0.8986254295532646,0.8986227359284354,0.521703839302063,0.8333333333333334,0.8333333333333333,0.8324786324786324
13,0.23471766710281372,0.9243986254295533,0.9243986254295533,0.9243664717348927,0.5781221985816956,0.8095238095238095,0.8095238095238095,0.8055555555555556
14,0.22548215091228485,0.9261168384879725,0.9261168384879725,0.9261148753376733,0.6523584127426147,0.7380952380952381,0.7380952380952381,0.7254901960784313
15,0.2136273831129074,0.9381443298969072,0.9381443298969072,0.9381326404063072,0.5658795833587646,0.7857142857142857,0.7857142857142857,0.7855927396483267
16,0.22709572315216064,0.9278350515463918,0.9278350515463918,0.9278350515463918,0.5702987313270569,0.8095238095238095,0.8095238095238095,0.8090909090909091
17,0.14310716092586517,0.9604810996563574,0.9604810996563573,0.9604781826931877,0.46341878175735474,0.7857142857142857,0.7857142857142857,0.7855927396483267
18,0.16133449971675873,0.9450171821305842,0.9450171821305842,0.9450113378684808,0.6050401926040649,0.7857142857142857,0.7857142857142857,0.7855927396483267
19,0.15655779838562012,0.9553264604810997,0.9553264604810996,0.9553243501777342,0.8154640197753906,0.7857142857142857,0.7857142857142857,0.7855927396483267
20,0.14590534567832947,0.9501718213058419,0.9501718213058419,0.9501646120912379,1.0023176670074463,0.7380952380952381,0.7380952380952381,0.7379466817923993
21,0.17046064138412476,0.9467353951890034,0.9467353951890034,0.9467339798946016,0.7720983028411865,0.7619047619047619,0.7619047619047619,0.7613636363636364
22,0.12193036824464798,0.9604810996563574,0.9604810996563573,0.9604716471328213,0.8354954719543457,0.7619047619047619,0.7619047619047619,0.7619047619047619
