epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.7246971130371094,0.5051546391752577,0.5051546391752577,0.5030360531309298,0.6597670316696167,0.5,0.5,0.49743589743589745
2,0.702948808670044,0.4690721649484536,0.4690721649484536,0.46194144838212636,0.7109708786010742,0.5,0.5,0.3333333333333333
3,0.7043259739875793,0.5120274914089347,0.5120274914089347,0.5006103087799867,0.7148496508598328,0.5238095238095238,0.5238095238095238,0.5238095238095238
4,0.6927822232246399,0.5240549828178694,0.5240549828178694,0.5233105161223555,0.6986691951751709,0.5,0.5,0.3333333333333333
5,0.6935231685638428,0.5171821305841925,0.5171821305841924,0.5170095953077793,0.6899887323379517,0.5238095238095238,0.5238095238095237,0.5227272727272727
6,0.68055659532547,0.5756013745704467,0.5756013745704467,0.5732719851576995,0.6817023158073425,0.6190476190476191,0.6190476190476191,0.6181818181818182
7,0.6750295162200928,0.5910652920962199,0.5910652920962199,0.5908913698387384,0.6841199398040771,0.5238095238095238,0.5238095238095237,0.4951923076923077
8,0.6774945259094238,0.5790378006872853,0.5790378006872852,0.5767272727272728,0.7580380439758301,0.5,0.5,0.46317711503347536
9,0.7181224226951599,0.5859106529209622,0.5859106529209621,0.5834202061782185,0.6687934398651123,0.6666666666666666,0.6666666666666666,0.6666666666666666
10,0.7010819911956787,0.5257731958762887,0.5257731958762887,0.5241492084557778,0.6921253204345703,0.5,0.5,0.3333333333333333
11,0.69465571641922,0.48109965635738833,0.4810996563573883,0.46838704994192804,0.6869885325431824,0.5238095238095238,0.5238095238095238,0.4814814814814815
12,0.6942981481552124,0.49828178694158076,0.49828178694158076,0.49003744958709433,0.6919099688529968,0.5952380952380952,0.5952380952380952,0.583673469387755
13,0.685032069683075,0.5378006872852233,0.5378006872852233,0.52723649046519,0.6352732181549072,0.5952380952380952,0.5952380952380952,0.5523510971786834
14,0.6698424220085144,0.5979381443298969,0.5979381443298969,0.5977053596748274,0.6179100871086121,0.6428571428571429,0.6428571428571428,0.641025641025641
15,0.6278315782546997,0.6786941580756014,0.6786941580756014,0.6786476710710858,0.6988948583602905,0.5,0.5,0.4470219435736677
16,0.7016060948371887,0.4725085910652921,0.4725085910652921,0.4723200916707767,0.6888751983642578,0.5,0.5,0.3333333333333333
17,0.6973907351493835,0.4896907216494845,0.4896907216494846,0.4888925028459912,0.6968242526054382,0.5,0.5,0.40203389830508474
18,0.6952665448188782,0.48281786941580757,0.48281786941580757,0.48170239204721965,0.6890549063682556,0.4523809523809524,0.45238095238095233,0.45207033465683494
19,0.6955230236053467,0.5103092783505154,0.5103092783505154,0.48662793756712336,0.6973361372947693,0.47619047619047616,0.47619047619047616,0.4296296296296296
