epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.7487390041351318,0.5051546391752577,0.5051546391752577,0.5038363171355499,0.7322222590446472,0.47619047619047616,0.47619047619047616,0.4564705882352942
2,0.662277340888977,0.5670103092783505,0.5670103092783505,0.5577987626180397,0.7117085456848145,0.6428571428571429,0.6428571428571428,0.641025641025641
3,0.679267168045044,0.6082474226804123,0.6082474226804124,0.6082057823129252,0.6553971171379089,0.6904761904761905,0.6904761904761905,0.6755793226381461
4,0.6004711389541626,0.7319587628865979,0.731958762886598,0.7305555555555556,0.6184634566307068,0.7142857142857143,0.7142857142857142,0.7136363636363636
5,0.5266907811164856,0.7216494845360825,0.7216494845360825,0.7215311004784689,0.5304256677627563,0.7142857142857143,0.7142857142857143,0.703529411764706
6,0.42261940240859985,0.7989690721649485,0.7989690721649485,0.7987069997605556,0.8254044055938721,0.6428571428571429,0.6428571428571428,0.6377228292121909
7,0.6058492660522461,0.7268041237113402,0.7268041237113403,0.7235649952950665,0.6327114105224609,0.7142857142857143,0.7142857142857142,0.7083333333333333
8,0.5953699946403503,0.7216494845360825,0.7216494845360825,0.7186593619078312,0.501200795173645,0.8095238095238095,0.8095238095238095,0.8090909090909091
9,0.48483583331108093,0.7783505154639175,0.7783505154639174,0.7757225433526012,0.48282888531684875,0.7380952380952381,0.7380952380952381,0.7343300747556067
10,0.47052276134490967,0.7938144329896907,0.7938144329896907,0.7938144329896907,0.5761203765869141,0.7380952380952381,0.7380952380952381,0.7379466817923993
11,0.5930027365684509,0.7164948453608248,0.7164948453608248,0.7069566889126913,0.7117884755134583,0.6904761904761905,0.6904761904761905,0.6755793226381461
12,0.6235215663909912,0.6443298969072165,0.6443298969072164,0.6443204463929852,0.6642735600471497,0.7142857142857143,0.7142857142857143,0.7116704805491991
13,0.5917096138000488,0.7061855670103093,0.7061855670103092,0.7061777600637704,0.6424911022186279,0.7142857142857143,0.7142857142857143,0.7116704805491991
14,0.5722017288208008,0.7010309278350515,0.7010309278350515,0.6978193146417445,0.7018210887908936,0.6904761904761905,0.6904761904761905,0.690300623936472
15,0.5416179895401001,0.7268041237113402,0.7268041237113402,0.7255718365494969,0.6336425542831421,0.6428571428571429,0.6428571428571428,0.641025641025641
16,0.5436111092567444,0.7628865979381443,0.7628865979381443,0.7553728070175438,0.7080419063568115,0.6666666666666666,0.6666666666666667,0.6597222222222223
17,0.4792781174182892,0.7783505154639175,0.7783505154639175,0.7766353388491714,0.6527734994888306,0.6904761904761905,0.6904761904761905,0.6860264519838988
18,0.494942307472229,0.7731958762886598,0.7731958762886598,0.769670804101457,0.73756343126297,0.6666666666666666,0.6666666666666667,0.6597222222222223
