epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.729989652450268,0.5463917525773195,0.5463917525773196,0.5112790564525364,0.6823126077651978,0.6428571428571429,0.6428571428571428,0.641025641025641
2,0.5876241555580726,0.7010309278350515,0.7010309278350515,0.6937064459930313,0.6398551861445109,0.7619047619047619,0.7619047619047619,0.7613636363636364
3,0.42828624982100266,0.7989690721649485,0.7989690721649485,0.7989209875886996,0.5553791026274363,0.8333333333333334,0.8333333333333333,0.8309373202990225
4,0.34477731356253993,0.8865979381443299,0.8865979381443299,0.8864893617021277,0.49158493677775067,0.7857142857142857,0.7857142857142857,0.7846153846153847
5,0.41582002548071056,0.8711340206185567,0.8711340206185567,0.8703589853251718,0.5135177572568258,0.8571428571428571,0.8571428571428571,0.8558352402745995
6,0.3603186309337616,0.8505154639175257,0.8505154639175257,0.850416101672383,0.4554507335027059,0.7857142857142857,0.7857142857142857,0.7855927396483267
7,0.36771858770113725,0.8917525773195877,0.8917525773195876,0.8916114614095298,0.8040514091650645,0.7857142857142857,0.7857142857142857,0.7846153846153847
8,0.19880966383677262,0.9278350515463918,0.9278350515463918,0.9277121260513148,0.47821811338265735,0.8571428571428571,0.8571428571428571,0.8571428571428571
9,0.21654528408096388,0.9381443298969072,0.9381443298969072,0.9381180223285487,0.4998890509208043,0.8333333333333334,0.8333333333333333,0.8332387975042541
10,0.19518990929310137,0.9123711340206185,0.9123711340206186,0.9123501740771254,0.48869221781690914,0.8809523809523809,0.8809523809523809,0.8803418803418803
11,0.18372270378928918,0.9278350515463918,0.9278350515463918,0.9278273809523809,0.421338548262914,0.8571428571428571,0.8571428571428572,0.8568181818181818
12,0.11172206993572988,0.9639175257731959,0.9639175257731959,0.96387048713651,0.7276565631230673,0.8333333333333334,0.8333333333333333,0.8332387975042541
13,0.19977930961893156,0.9484536082474226,0.9484536082474226,0.9484536082474226,0.6350384255250295,0.8333333333333334,0.8333333333333333,0.8324786324786324
14,0.2068333740417774,0.9329896907216495,0.9329896907216495,0.9329879101899827,1.0860302150249481,0.8095238095238095,0.8095238095238095,0.8077803203661327
15,0.2685512610926078,0.8711340206185567,0.8711340206185567,0.871048363510675,0.35750207553307217,0.8809523809523809,0.8809523809523809,0.8803418803418803
16,0.15998061570840386,0.9329896907216495,0.9329896907216495,0.9329736625295666,0.8272780478000641,0.8333333333333334,0.8333333333333333,0.8332387975042541
17,0.27115642236402404,0.9278350515463918,0.9278350515463918,0.9278273809523809,0.4149680199722449,0.8571428571428571,0.8571428571428571,0.8571428571428571
18,0.13886498831785643,0.9587628865979382,0.9587628865979382,0.9587234042553192,0.8216381023327509,0.8095238095238095,0.8095238095238095,0.8090909090909091
19,0.35087459892607653,0.8969072164948454,0.8969072164948454,0.8968085106382979,0.5679295373459657,0.8571428571428571,0.8571428571428571,0.8571428571428571
20,0.2624959355363479,0.8969072164948454,0.8969072164948453,0.8967316086447354,0.32336895167827606,0.8571428571428571,0.8571428571428572,0.8568181818181818
