epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.7177371611961951,0.5154639175257731,0.5154639175257731,0.48659909909909904,0.6777924100557963,0.6666666666666666,0.6666666666666666,0.6636155606407322
2,0.5538633270905569,0.7577319587628866,0.7577319587628866,0.7542781685396287,0.6289607584476471,0.7857142857142857,0.7857142857142857,0.7846153846153847
3,0.4537808940960811,0.8195876288659794,0.8195876288659794,0.8191985088536813,0.989588717619578,0.7857142857142857,0.7857142857142857,0.7855927396483267
4,0.3765420982470879,0.845360824742268,0.845360824742268,0.844766883601835,0.8477664589881897,0.7857142857142857,0.7857142857142857,0.7795918367346939
5,0.31676242729792226,0.8762886597938144,0.8762886597938144,0.8758135068814681,0.7478745331366857,0.8333333333333334,0.8333333333333333,0.8332387975042541
6,0.33575058098022753,0.9072164948453608,0.9072164948453608,0.907177033492823,0.6205579886833826,0.8571428571428571,0.8571428571428571,0.8571428571428571
7,0.21832389327195975,0.9329896907216495,0.9329896907216495,0.9329879101899827,0.5320951441923777,0.7857142857142857,0.7857142857142857,0.7826336975273145
8,0.29825073509262157,0.9278350515463918,0.9278350515463918,0.9278273809523809,0.47584568957487744,0.8333333333333334,0.8333333333333333,0.8285714285714285
9,0.18985519443566984,0.9020618556701031,0.902061855670103,0.9018506190919984,0.25413809965054196,0.9285714285714286,0.9285714285714286,0.9285309132161089
10,0.2440194381544223,0.9072164948453608,0.9072164948453608,0.9072164948453608,0.24906931817531586,0.9523809523809523,0.9523809523809523,0.9523809523809523
11,0.21563484620016354,0.9587628865979382,0.9587628865979381,0.9587585034013606,0.35830511152744293,0.8809523809523809,0.8809523809523809,0.8808848553601816
12,0.21153359630933175,0.9226804123711341,0.9226804123711341,0.922661918303346,0.4458005577325821,0.8333333333333334,0.8333333333333333,0.8332387975042541
13,0.15303573872034365,0.9484536082474226,0.9484536082474226,0.948404255319149,0.3394652456045151,0.8571428571428571,0.8571428571428571,0.8571428571428571
14,0.23294208743251288,0.9381443298969072,0.9381443298969072,0.9381377551020409,0.37605032573143643,0.9047619047619048,0.9047619047619047,0.9045454545454545
15,0.4346202491567685,0.8711340206185567,0.8711340206185567,0.8708560777526295,0.5093065003554026,0.8333333333333334,0.8333333333333333,0.8324786324786324
16,0.19744407041714743,0.9381443298969072,0.9381443298969072,0.9380851063829787,0.3387461105982463,0.8809523809523809,0.8809523809523809,0.8808848553601816
17,0.12987285386770964,0.9587628865979382,0.9587628865979381,0.9587585034013606,0.34572648008664447,0.8809523809523809,0.8809523809523809,0.8808848553601816
18,0.10194076583362542,0.9639175257731959,0.9639175257731959,0.9639165670253753,0.41478173186381656,0.9047619047619048,0.9047619047619048,0.9047619047619048
19,0.2583975311941825,0.9484536082474226,0.9484536082474226,0.9484481292517006,0.5494912763436636,0.8809523809523809,0.8809523809523809,0.8808848553601816
20,0.28731047132840526,0.9175257731958762,0.9175257731958764,0.9174906964380649,0.43330299357573193,0.8333333333333334,0.8333333333333333,0.8332387975042541
