epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.6037093865871429,0.6829896907216495,0.6829896907216495,0.6828190319214691,0.7197019755840302,0.7142857142857143,0.7142857142857143,0.7142857142857143
2,0.3574997192621231,0.845360824742268,0.845360824742268,0.844551282051282,0.5932613213857015,0.7857142857142857,0.7857142857142857,0.7855927396483267
3,0.28039772212505343,0.8943298969072165,0.8943298969072165,0.8942111388196177,0.5740479032198588,0.8333333333333334,0.8333333333333333,0.8332387975042541
4,0.24936427041888237,0.9072164948453608,0.9072164948453608,0.9071276595744682,0.45045443375905353,0.7619047619047619,0.7619047619047619,0.7529411764705882
5,0.2637389887869358,0.9226804123711341,0.9226804123711341,0.9226783579115185,0.43941471974054974,0.8333333333333334,0.8333333333333333,0.8324786324786324
6,0.15798017486929894,0.9329896907216495,0.9329896907216495,0.9329255319148937,0.49230533838272095,0.7619047619047619,0.7619047619047619,0.7529411764705882
7,0.14170163817703724,0.9355670103092784,0.9355670103092784,0.9355563085059029,0.3090023994445801,0.8571428571428571,0.8571428571428572,0.8568181818181818
8,0.19904662422835828,0.9458762886597938,0.9458762886597938,0.9458759291365257,0.34149761001269024,0.8571428571428571,0.8571428571428572,0.8568181818181818
9,0.09673303849995137,0.9664948453608248,0.9664948453608248,0.9664928421961669,0.7867971559365591,0.8095238095238095,0.8095238095238095,0.8090909090909091
10,0.10278283234685659,0.9639175257731959,0.9639175257731958,0.9639088952082282,0.5122525990009308,0.7857142857142857,0.7857142857142857,0.7855927396483267
11,0.10305593181401491,0.9587628865979382,0.9587628865979381,0.9587585034013606,0.6178255826234818,0.8095238095238095,0.8095238095238095,0.8090909090909091
12,0.21174457300454377,0.9510309278350515,0.9510309278350515,0.9510306025520947,0.5644544884562492,0.8571428571428571,0.8571428571428571,0.8571428571428571
13,0.1314345593750477,0.9587628865979382,0.9587628865979382,0.958735476323416,0.21171186119318008,0.8571428571428571,0.8571428571428571,0.8558352402745995
14,0.1013043338805437,0.9690721649484536,0.9690721649484536,0.9690688775510203,0.4133552486697833,0.8333333333333334,0.8333333333333333,0.8324786324786324
15,0.0859634893015027,0.9690721649484536,0.9690721649484536,0.9690590111642743,0.34070603052775067,0.8809523809523809,0.8809523809523809,0.8808848553601816
16,0.16093155585229396,0.9278350515463918,0.9278350515463918,0.9277659574468085,0.5591045320034027,0.7857142857142857,0.7857142857142857,0.7855927396483267
17,0.17332492776215078,0.9510309278350515,0.9510309278350515,0.9510149838865078,0.506963700056076,0.8333333333333334,0.8333333333333333,0.8332387975042541
18,0.10953326404094696,0.9664948453608248,0.9664948453608248,0.9664892804230696,0.6028155734141668,0.8809523809523809,0.8809523809523809,0.8803418803418803
19,0.06585148990154266,0.9768041237113402,0.9768041237113402,0.9768039696299395,0.507589302957058,0.9047619047619048,0.9047619047619047,0.9045454545454545
