epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.6208268404006958,0.6391752577319587,0.6391752577319587,0.6391369047619048,0.6078266501426697,0.7380952380952381,0.7380952380952381,0.7367521367521368
2,0.48278358578681946,0.8041237113402062,0.8041237113402062,0.8041028911564626,0.4549572467803955,0.7380952380952381,0.7380952380952381,0.7379466817923993
3,0.4143478274345398,0.8230240549828178,0.8230240549828178,0.8229608125149512,0.38556942343711853,0.7857142857142857,0.7857142857142857,0.7855927396483267
4,0.2981823980808258,0.8883161512027491,0.8883161512027491,0.8883158214824503,0.5591405630111694,0.6428571428571429,0.6428571428571428,0.616555082166768
5,0.30110737681388855,0.8831615120274914,0.8831615120274914,0.8831615120274914,0.5129342079162598,0.7619047619047619,0.7619047619047619,0.7613636363636364
6,0.2878471612930298,0.8917525773195877,0.8917525773195876,0.8917369159223445,1.047804355621338,0.5952380952380952,0.5952380952380952,0.5360623781676412
7,0.3094194829463959,0.865979381443299,0.865979381443299,0.8659730505332026,0.500592827796936,0.7380952380952381,0.7380952380952381,0.7379466817923993
8,0.20613878965377808,0.9226804123711341,0.9226804123711341,0.9226783579115185,0.49681687355041504,0.7619047619047619,0.7619047619047619,0.7613636363636364
9,0.22084970772266388,0.9054982817869416,0.9054982817869416,0.905495770780745,0.5770840048789978,0.7619047619047619,0.7619047619047619,0.7619047619047619
10,0.1547718048095703,0.9450171821305842,0.9450171821305842,0.9450113378684808,0.5809838771820068,0.7142857142857143,0.7142857142857142,0.7136363636363636
11,0.20847074687480927,0.9398625429553265,0.9398625429553265,0.9398609450422921,0.5275652408599854,0.6904761904761905,0.6904761904761905,0.6676810712111991
12,0.11901260912418365,0.9621993127147767,0.9621993127147767,0.9621975270734674,0.6099063158035278,0.7857142857142857,0.7857142857142857,0.7826336975273145
13,0.09114214777946472,0.9742268041237113,0.9742268041237113,0.9742249017564268,0.6503584980964661,0.7619047619047619,0.7619047619047619,0.7619047619047619
