epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.6303315162658691,0.6786941580756014,0.6786941580756014,0.6781002014202941,0.5228021740913391,0.7142857142857143,0.7142857142857142,0.7136363636363636
2,0.4290531873703003,0.8178694158075601,0.8178694158075601,0.81779195463406,0.48786529898643494,0.7857142857142857,0.7857142857142857,0.7826336975273145
3,0.3069823682308197,0.8711340206185567,0.8711340206185567,0.8710879702778771,0.24775463342666626,0.9047619047619048,0.9047619047619047,0.9045454545454545
4,0.27274289727211,0.8848797250859106,0.8848797250859106,0.8848630693142394,0.37686073780059814,0.8095238095238095,0.8095238095238095,0.8055555555555556
5,0.29507967829704285,0.8814432989690721,0.8814432989690721,0.8814345480795633,0.4240714907646179,0.8333333333333334,0.8333333333333333,0.8332387975042541
6,0.23571252822875977,0.9003436426116839,0.9003436426116839,0.9003389350118687,0.3566538989543915,0.8809523809523809,0.8809523809523809,0.8808848553601816
7,0.23145805299282074,0.9123711340206185,0.9123711340206185,0.9123646659718512,0.21926560997962952,0.9285714285714286,0.9285714285714286,0.9285309132161089
8,0.21700777113437653,0.9140893470790378,0.9140893470790378,0.9140852888033351,0.3111534118652344,0.8095238095238095,0.8095238095238095,0.8055555555555556
9,0.14225828647613525,0.9398625429553265,0.9398625429553265,0.9398609450422921,0.27339258790016174,0.9285714285714286,0.9285714285714286,0.9285309132161089
10,0.1517787128686905,0.9432989690721649,0.9432989690721649,0.9432907654831328,0.4791586995124817,0.8095238095238095,0.8095238095238095,0.8090909090909091
11,0.23453181982040405,0.9106529209621993,0.9106529209621993,0.9106518658478979,0.3565267026424408,0.8571428571428571,0.8571428571428571,0.8571428571428571
12,0.16334721446037292,0.936426116838488,0.936426116838488,0.9364259291515487,0.15828248858451843,0.9523809523809523,0.9523809523809523,0.9523809523809523
13,0.1289105862379074,0.9484536082474226,0.9484536082474226,0.948438385938386,0.2402130365371704,0.9047619047619048,0.9047619047619048,0.9047619047619048
14,0.17988765239715576,0.9450171821305842,0.9450171821305842,0.9450067914722731,0.2674292325973511,0.8809523809523809,0.8809523809523809,0.8803418803418803
15,0.12693791091442108,0.9536082474226805,0.9536082474226804,0.9536015353952905,0.38391396403312683,0.8571428571428571,0.8571428571428571,0.8558352402745995
16,0.2028198540210724,0.9415807560137457,0.9415807560137457,0.9415800661313178,0.2772209644317627,0.9523809523809523,0.9523809523809523,0.9523809523809523
17,0.13121183216571808,0.9518900343642611,0.9518900343642611,0.9518849206349206,0.3020314872264862,0.8571428571428571,0.8571428571428571,0.8558352402745995
18,0.07692033052444458,0.9759450171821306,0.9759450171821306,0.9759447331128956,0.794588565826416,0.7380952380952381,0.7380952380952381,0.7343300747556067
19,0.1261887550354004,0.9639175257731959,0.9639175257731959,0.9639148624589975,0.3872882127761841,0.9285714285714286,0.9285714285714286,0.9285309132161089
20,0.18560048937797546,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.40181764960289,0.8571428571428571,0.8571428571428572,0.8568181818181818
21,0.12085863202810287,0.9570446735395189,0.9570446735395188,0.957041502927378,0.4338430166244507,0.9047619047619048,0.9047619047619047,0.9045454545454545
22,0.07150030136108398,0.9776632302405498,0.9776632302405498,0.9776626367299942,0.26264047622680664,0.9047619047619048,0.9047619047619047,0.9045454545454545
