epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.6997390985488892,0.5652920962199313,0.5652920962199313,0.5649208858421854,0.7537137269973755,0.5,0.5,0.3333333333333333
2,0.5400883555412292,0.7250859106529209,0.7250859106529209,0.724822695035461,0.6225981116294861,0.7380952380952381,0.7380952380952381,0.7367521367521368
3,0.4916049838066101,0.7697594501718213,0.7697594501718213,0.7688751378071766,0.5045385360717773,0.7142857142857143,0.7142857142857142,0.7136363636363636
4,0.45737871527671814,0.8109965635738832,0.8109965635738832,0.8108536109765176,0.46701085567474365,0.7380952380952381,0.7380952380952381,0.7379466817923993
5,0.4745166003704071,0.7749140893470791,0.774914089347079,0.774498002064484,0.46548160910606384,0.8095238095238095,0.8095238095238095,0.8090909090909091
6,0.4439198970794678,0.8041237113402062,0.8041237113402062,0.8032851043643263,0.5498820543289185,0.7142857142857143,0.7142857142857143,0.703529411764706
7,0.4369933307170868,0.7903780068728522,0.7903780068728522,0.790177304964539,0.38734132051467896,0.8571428571428571,0.8571428571428572,0.8568181818181818
8,0.41342219710350037,0.8041237113402062,0.8041237113402062,0.8040866946199728,0.47932514548301697,0.7857142857142857,0.7857142857142857,0.7826336975273145
9,0.4094444811344147,0.8230240549828178,0.8230240549828178,0.8230109920607973,0.4478437900543213,0.8333333333333334,0.8333333333333333,0.8324786324786324
10,0.37240082025527954,0.8402061855670103,0.8402061855670103,0.839751541761531,0.4344443082809448,0.8809523809523809,0.8809523809523809,0.8803418803418803
11,0.32433515787124634,0.8487972508591065,0.8487972508591065,0.8486828887812141,0.39025911688804626,0.8333333333333334,0.8333333333333333,0.8324786324786324
12,0.4219697415828705,0.8109965635738832,0.8109965635738832,0.8109943316013226,0.5016774535179138,0.8095238095238095,0.8095238095238095,0.8095238095238095
13,0.4334340989589691,0.8281786941580757,0.8281786941580755,0.8281766650921114,0.5114579200744629,0.8095238095238095,0.8095238095238095,0.8077803203661327
14,0.39029839634895325,0.8419243986254296,0.8419243986254296,0.8416982024597919,0.5969661474227905,0.7619047619047619,0.7619047619047619,0.7569444444444444
15,0.3463872969150543,0.8402061855670103,0.8402061855670103,0.8401264196363958,0.6910823583602905,0.7380952380952381,0.7380952380952381,0.7367521367521368
16,0.377924382686615,0.8402061855670103,0.8402061855670103,0.8401943908898462,0.696645975112915,0.6904761904761905,0.6904761904761905,0.6755793226381461
17,0.42382586002349854,0.7989690721649485,0.7989690721649485,0.7989399867129254,0.5593819618225098,0.7619047619047619,0.7619047619047619,0.7529411764705882
18,0.5745207667350769,0.7044673539518901,0.70446735395189,0.7024433743534867,0.8460161089897156,0.5952380952380952,0.5952380952380952,0.5931623931623932
19,0.7143189311027527,0.5017182130584192,0.5017182130584192,0.49599856665074055,0.6952725648880005,0.5,0.5,0.3333333333333333
20,0.6863757967948914,0.5652920962199313,0.5652920962199313,0.5629061224489795,0.6914462447166443,0.5238095238095238,0.5238095238095237,0.5138888888888888
