epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.7272925972938538,0.4690721649484536,0.4690721649484536,0.4690580576590939,0.7944747805595398,0.4523809523809524,0.4523809523809524,0.43673469387755104
2,0.6913883686065674,0.5567010309278351,0.5567010309278351,0.513188608776844,0.6956683397293091,0.5238095238095238,0.5238095238095238,0.44297082228116713
3,0.6925384402275085,0.5257731958762887,0.5257731958762886,0.5107456140350877,0.7068492770195007,0.5238095238095238,0.5238095238095238,0.44297082228116713
4,0.6352530717849731,0.6134020618556701,0.6134020618556701,0.6057658438778551,0.6379243731498718,0.6190476190476191,0.6190476190476191,0.5961538461538461
5,0.5870951414108276,0.6958762886597938,0.6958762886597938,0.693522906793049,0.5304076671600342,0.6666666666666666,0.6666666666666666,0.6466346153846154
6,0.5507105588912964,0.7371134020618557,0.7371134020618557,0.7369386615617771,0.3582138419151306,0.8571428571428571,0.8571428571428572,0.8568181818181818
7,0.44422534108161926,0.845360824742268,0.845360824742268,0.8450974129671032,0.45951706171035767,0.7619047619047619,0.7619047619047619,0.7529411764705882
8,0.5386533737182617,0.7319587628865979,0.7319587628865979,0.7317021276595745,0.48971185088157654,0.7142857142857143,0.7142857142857142,0.6971153846153846
9,0.3864462971687317,0.8350515463917526,0.8350515463917525,0.8350340136054422,0.48096996545791626,0.7619047619047619,0.7619047619047619,0.7529411764705882
10,0.32827529311180115,0.8865979381443299,0.8865979381443299,0.8864893617021277,0.44053658843040466,0.7857142857142857,0.7857142857142857,0.7855927396483267
11,0.29087406396865845,0.865979381443299,0.865979381443299,0.8659651360544218,0.43144723773002625,0.7380952380952381,0.7380952380952381,0.7367521367521368
12,0.3563820421695709,0.8505154639175257,0.8505154639175257,0.850416101672383,0.4668458104133606,0.7380952380952381,0.7380952380952381,0.7343300747556067
13,0.23019297420978546,0.9175257731958762,0.9175257731958764,0.9175170068027211,0.31284499168395996,0.8333333333333334,0.8333333333333333,0.8332387975042541
14,0.4545435607433319,0.8195876288659794,0.8195876288659794,0.8195828351268766,0.5149037837982178,0.7857142857142857,0.7857142857142857,0.7855927396483267
15,0.3282410502433777,0.8865979381443299,0.8865979381443299,0.8861623813080124,0.39656156301498413,0.7857142857142857,0.7857142857142857,0.7855927396483267
16,0.3328062891960144,0.845360824742268,0.845360824742268,0.8453443877551021,0.503569483757019,0.7380952380952381,0.7380952380952381,0.7367521367521368
