epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.6732688546180725,0.6030927835051546,0.6030927835051546,0.6000214207299114,0.6477258205413818,0.6190476190476191,0.6190476190476191,0.6047058823529412
2,0.5405097603797913,0.7835051546391752,0.7835051546391752,0.7820224719101123,0.6147006154060364,0.7380952380952381,0.7380952380952381,0.7343300747556067
3,0.4151513874530792,0.8144329896907216,0.8144329896907216,0.8098867595818815,0.46604180335998535,0.8095238095238095,0.8095238095238095,0.8055555555555556
4,0.3763478994369507,0.845360824742268,0.845360824742268,0.8453443877551021,0.5490822196006775,0.7380952380952381,0.7380952380952381,0.7367521367521368
5,0.3583892285823822,0.8556701030927835,0.8556701030927835,0.8534268753372909,0.5790596604347229,0.7857142857142857,0.7857142857142857,0.7846153846153847
6,0.37548285722732544,0.8608247422680413,0.8608247422680413,0.8606433075265384,0.4765377938747406,0.8333333333333334,0.8333333333333333,0.8332387975042541
7,0.23205909132957458,0.8969072164948454,0.8969072164948454,0.8968085106382979,0.4497528076171875,0.8333333333333334,0.8333333333333333,0.8309373202990225
8,0.18923522531986237,0.9226804123711341,0.9226804123711341,0.9226783579115185,0.5395442247390747,0.7857142857142857,0.7857142857142857,0.7846153846153847
9,0.3033559024333954,0.8762886597938144,0.8762886597938144,0.8760779303736825,0.4677859842777252,0.7857142857142857,0.7857142857142857,0.7826336975273145
10,0.20325183868408203,0.9329896907216495,0.9329896907216495,0.9329879101899827,0.5774138569831848,0.8095238095238095,0.8095238095238095,0.8090909090909091
11,0.15980419516563416,0.9329896907216495,0.9329896907216495,0.9329879101899827,0.5516670942306519,0.8333333333333334,0.8333333333333333,0.8324786324786324
12,0.12575910985469818,0.9536082474226805,0.9536082474226804,0.9535971509820076,0.6734154224395752,0.8095238095238095,0.8095238095238095,0.8090909090909091
13,0.06988521665334702,0.9690721649484536,0.9690721649484536,0.9690590111642743,0.8326799869537354,0.7857142857142857,0.7857142857142857,0.7846153846153847
14,0.1280268281698227,0.9536082474226805,0.9536082474226804,0.9536070147469111,0.597089946269989,0.8333333333333334,0.8333333333333333,0.8324786324786324
15,0.2736421227455139,0.8814432989690721,0.8814432989690721,0.8814401487976617,0.5148290991783142,0.8095238095238095,0.8095238095238095,0.8055555555555556
16,0.22148235142230988,0.9020618556701031,0.9020618556701031,0.9020592533545901,0.3752424716949463,0.8571428571428571,0.8571428571428571,0.8571428571428571
17,0.2199273705482483,0.9484536082474226,0.9484536082474226,0.948404255319149,0.404239296913147,0.8571428571428571,0.8571428571428572,0.8568181818181818
18,0.26583799719810486,0.9381443298969072,0.9381443298969072,0.937906753440734,0.598516583442688,0.8571428571428571,0.8571428571428572,0.8568181818181818
19,0.23563557863235474,0.9484536082474226,0.9484536082474226,0.948404255319149,0.573269784450531,0.8333333333333334,0.8333333333333333,0.8332387975042541
20,0.16177894175052643,0.9536082474226805,0.9536082474226804,0.9535774108638431,0.5580613017082214,0.8333333333333334,0.8333333333333333,0.8324786324786324
21,0.09710630029439926,0.9690721649484536,0.9690721649484536,0.9690425531914894,0.4908997714519501,0.8571428571428571,0.8571428571428572,0.8568181818181818
22,0.25712502002716064,0.9432989690721649,0.9432989690721649,0.9432854067557871,0.4208042323589325,0.8571428571428571,0.8571428571428571,0.8571428571428571
23,0.37525779008865356,0.8762886597938144,0.8762886597938144,0.8746770025839793,0.7118675112724304,0.8095238095238095,0.8095238095238095,0.8090909090909091
24,0.1722916215658188,0.9587628865979382,0.9587628865979381,0.9587453482190325,0.4128592908382416,0.8571428571428571,0.8571428571428572,0.8568181818181818
25,0.1531870812177658,0.9536082474226805,0.9536082474226804,0.9535971509820076,0.7899906039237976,0.7857142857142857,0.7857142857142857,0.7855927396483267
26,0.22459496557712555,0.9175257731958762,0.9175257731958764,0.9175170068027211,0.5107421278953552,0.8333333333333334,0.8333333333333333,0.8324786324786324
27,0.18046918511390686,0.9175257731958762,0.9175257731958764,0.9175170068027211,0.6185464262962341,0.8095238095238095,0.8095238095238095,0.8090909090909091
